B1069B1599,753, SC12-ERS044109,2613,99.6289424861,539,539,1
B1069B1599,1789, SC12-ERS070169,2211,99.6503496503,286,286,1
B1069B1599,1789, SC12-ERS043860,2444,99.6503496503,286,286,1
B1069B1599,1789, SC12-ERS043853,2211,99.6503496503,286,286,1
B1069B1599,2251, SC12-ERS044171,781,99.6666666667,300,300,1
B1069B1599,2251, SC12-ERS044162,821,99.6666666667,300,300,1
B1069B1599,2268, SC12-ERS044109,2681,99.7260273973,365,365,1
B1069B1599,1794, SC12-ERS044147,2485,99.8050682261,513,513,1
B1069B1599,2249, SC12-ERS070169,885,99.8217468806,561,561,1
B1069B1599,2249, SC12-ERS043836,864,99.8217468806,561,561,1
B1069B1599,2249, SC12-ERS044171,784,99.8217468806,561,561,1
B1069B1599,2249, SC12-ERS070021,777,99.8217468806,561,561,1
B1069B1599,2249, SC12-ERS043860,818,99.8217468806,561,561,1
B1069B1599,2249, SC12-ERS044162,824,99.8217468806,561,561,1
B1069B1599,2249, SC12-ERS043853,848,99.8217468806,561,561,1
B1069B1599,271, SC12-ERS044162,1521,99.8317914214,1189,1189,1
B1069B1599,2255, SC12-ERS044109,2669,99.8883928571,896,896,1
B1069B1599,2255, SC12-ERS070169,1969,99.8883928571,896,896,1
B1069B1599,2255, SC12-ERS043836,2176,99.8883928571,896,896,1
B1069B1599,2255, SC12-ERS044171,2615,99.8883928571,896,896,1
B1069B1599,2255, SC12-ERS070021,2534,99.8883928571,896,896,1
B1069B1599,2255, SC12-ERS043860,1833,99.8883928571,896,896,1
B1069B1599,2255, SC12-ERS044162,2384,99.8883928571,896,896,1
B1069B1599,2255, SC12-ERS043853,2681,99.8883928571,896,896,1
B1069B1599,271, SC12-ERS070169,2325,99.9158957107,1189,1189,1
B1069B1599,271, SC12-ERS043836,1557,99.9158957107,1189,1189,1
B1069B1599,271, SC12-ERS044171,1918,99.9158957107,1189,1189,1
B1069B1599,271, SC12-ERS070021,1925,99.9158957107,1189,1189,1
B1069B1599,271, SC12-ERS043860,2657,99.9158957107,1189,1189,1
B1069B1599,271, SC12-ERS043853,1545,99.9158957107,1189,1189,1
B1069B1599,271, SC12-ERS044109,2805,99.9158957107,1189,1189,1
B1069B1599,18, SC12-ERS043907,600,100,883,883,1
B1069B1599,18, SC12-ERS044109,968,100,883,883,1
B1069B1599,18, SC12-ERS044147,874,100,883,883,1
B1069B1599,19, SC12-ERS043907,598,100,232,232,1
B1069B1599,19, SC12-ERS044109,966,100,232,232,1
B1069B1599,19, SC12-ERS044147,872,100,232,232,1
B1069B1599,20, SC12-ERS043907,597,100,252,252,1
